ola,N,age_mean,age_sd,pct_woman,pct_edu_secondary,pct_employed,pct_swb,pct_couple,generalized_trust,neighborhood_trust,membership_mean,membership_sd,pct_multi_domain,domain_diversity
1,1300,47.16692307692308,14.56520941827598,0.6615384615384615,0.3353846153846154,0.57,0.12692307692307692,0.5076923076923077,0.07769230769230769,0.48384615384615387,1.2861538461538462,1.3776928335709115,0.3553846153846154,0.1429059829059829
2,1300,49.32076923076923,14.645128331885832,0.6661538461538462,0.33153846153846156,0.5938461538461538,0.1823076923076923,0.5146153846153846,0.1,0.5161538461538462,1.343076923076923,1.4172009658492595,0.3707692307692308,0.14923076923076922
3,1300,53.40076923076923,14.650461669225798,0.6646153846153846,0.32769230769230767,0.566923076923077,0.17384615384615384,0.4869230769230769,0.06692307692307692,0.49230769230769234,1.2107692307692308,1.2177318454394654,0.3330769230769231,0.13452991452991453
