State_1,State_2,State_3,item
0.14884723745146286,0.39381723884713044,0.3190428956372241,c12_01
0.01767925047286367,0.7784069782001322,0.14506588979747045,c12_02
0.003333602017078696,0.006393320561076417,0.07956171356548504,c12_03
0.022674168278231613,0.018818921731119164,0.3075137361699219,c12_04
0.006231819517902251,0.020560615208780265,0.1925022576190621,c12_05
0.021691688363289083,0.13300397633399194,0.24252886110199562,c12_06
0.04477919126125971,0.04541825866311974,0.2711193316651291,c12_07
0.008966493429681265,0.02387409883444512,0.07667590701608337,c12_08
