State_1,State_2,State_3,item
0.5647634751586893,0.2244753007648377,0.6878563745788262,nhg
0.7425585009083887,0.06751209746861701,0.5731964319778657,religious
0.020509407378948543,0.043396430783041104,0.5240193642558082,political
0.062183235000622554,0.1099798939304314,0.4773322816566578,union
0.13085102276641192,0.06603637996477979,0.6559354805018902,professional
0.034193062302747504,0.08856505661474308,0.49752264215865394,charity
0.030808037936188967,0.01924653230472059,0.3711791320273734,sport
0.022105834896042086,0.020473120508227503,0.30762629546361847,student
