State_1,State_2,State_3,item
0.5615900759433716,0.6434075645150531,0.22659404423130267,nhg
0.7443993693286719,0.48850446662208064,0.06937184611400694,religious
0.018066548255631858,0.466863049827349,0.03386405529172915,political
0.05712276630825572,0.4250898505288018,0.10933514327564768,union
0.13517358944546326,0.5723689204009784,0.06366328191940601,professional
0.028030964694181867,0.44987752871298287,0.08578238092571211,charity
0.02438806526953927,0.311863552963507,0.01873014964471611,sport
0.020250953007552523,0.2507284799374913,0.020867507636276886,student
